-1.4652646	-1.2188275	-0.2820771	0.3546817	0.7233648	0.073576175	-1.895122	-0.9380466	0.0151069295	-2.4372785	0.24501677	-1.6893905	-3.2057006	0.9840777	-0.73849845	-1.2332284	-1.0090805	-0.9203695	0.36766058	-0.4372434	1.2036422	0.25471768	-1.4037164	0.626961	1.1932629	-0.33295867	-1.8135762	-1.7469794	-0.2934294	-1.7144747	0.05970631	-0.13416348	0.08200154	2.0012763	-0.32170382	2.2199645	-1.4586638	-2.9125872	-0.71169245	-0.23289898	-0.65851635	-1.494229	1.3999548	-3.3664005	1.7500368	0.091545425	-1.3821801	-0.38169956	2.7070515	-0.5314273	0.23802449	0.56277466	-1.6462122	-0.75488657	-1.5079895	0.7522793	-1.9081397	1.0878977	-1.5800297	0.9252439	0.8035511	1.798372	-0.66231114	-0.63722324	0.500193	-0.8621573	2.4640298	-1.3269248	0.9408876	0.80014855	-0.83448744	-0.92583895	-0.18385191	-2.4273891	-1.5889868	1.5144676	-2.390296	-1.9906094	-1.3298894	-0.49469024	0.4031105	1.5009876	-1.0351495	-0.029679174	-0.2683513	2.4532208	-0.6747477	-0.7068596	-0.0694643	1.9179678	0.40238976	1.7197006	-1.475018	-0.5261776	-1.1981459	1.8146036	0.35073912	-1.4007761	3.1096117	0.19050711
-0.5051881	-1.3383924	-1.1367931	1.8744464	0.6372555	0.2999917	-1.8888892	-0.56233275	-0.56905764	0.40872756	1.3202509	-1.101015	-2.3829658	0.3651256	-0.7502042	-3.067219	-0.78626597	1.0470364	0.15011472	-1.6956513	-1.6377808	0.1546324	-1.1542317	2.2225885	0.7372235	-1.153567	-2.417763	-1.8780708	-0.7077088	-1.9555848	0.8482287	-0.34144163	-1.0690465	0.59597695	0.8528891	1.4313724	-0.275115	-3.7923706	-1.7421169	-0.99398816	1.248128	-1.1803124	1.1876651	-1.2618955	1.1231682	-0.41354227	-0.2792387	0.75920767	2.3413064	-1.1536305	-0.113623284	-0.7603735	-1.7818102	-1.656515	-1.5066713	0.9454821	-1.5917969	1.52631	-2.1893835	0.54680544	-1.3642408	1.2295936	-0.488184	-0.06366667	1.6444535	-0.2803296	1.1333205	-2.3677707	1.3040289	-0.3491083	0.013039191	-0.8725609	-1.8244344	-1.308079	-1.9359347	1.6984309	-1.2516451	-2.4335864	-0.3068457	-0.24381712	2.6096406	-0.48001677	-2.3678465	0.3956971	-1.0075127	3.4655015	0.4435818	-0.63087094	0.54099584	1.9808701	-0.98942107	0.13920303	-1.5534767	-1.1380811	-0.5254417	0.97393954	2.1394103	0.28764954	0.8900324	1.172036
-1.8851227	-2.8232677	-0.34692076	-0.04189999	-1.2248551	-0.014559036	-2.3149343	-1.8689044	-1.2461759	2.2859583	-1.3497152	0.94467413	-3.2989163	-0.13678099	-1.1178766	-0.8528859	1.8175378	0.41098854	-0.64671355	0.77486444	0.40975243	1.2548339	1.0882841	-0.2551331	2.5050046	-1.9845327	-2.7780843	-2.920291	1.5785859	-0.49056122	2.2323778	2.8758395	-0.7489288	-1.0838248	-0.004222634	-0.71260494	0.35080364	-3.8431416	-1.7538987	0.8691322	1.6081519	-0.43394718	0.2213879	-2.7796814	-1.4435577	-4.1704016	1.3261502	1.0221931	1.960038	-0.6643559	1.397098	-2.249276	-1.3234154	-0.88130516	0.5392352	0.8399863	-1.0158708	-2.0959098	0.47001183	0.6174675	0.23031898	2.2334406	1.8264769	-1.5121819	1.9609561	0.82980317	0.9393236	1.9307874	2.7502265	1.1779573	-0.30411202	1.7457987	-3.0887988	-1.118602	-2.1529932	-0.3129163	-2.39022	-1.0732963	-2.5882146	0.57948315	1.3822633	0.8119311	0.34369284	-0.48398736	2.33411	-2.7660594	1.8403913	-0.39848346	1.3312038	1.3574971	-1.6604929	1.5512738	-2.3784084	-1.2904875	0.8944134	4.028193	2.0366464	-2.0000205	2.2286398	2.195963
-1.7471765	-0.54594344	-2.7454069	1.8511363	0.3713696	1.34689	-2.721469	-0.81128144	-0.8909979	1.0291582	0.15822957	-0.48396632	-3.390792	1.6847062	-1.5967587	-2.6295066	0.54253906	-0.20862338	0.57787514	0.66689587	0.5117676	-1.5209618	-0.14588496	1.8180546	-0.035434373	-1.2730627	-1.1799445	-2.7921736	-0.55872416	-0.20514622	0.15724522	2.1114228	-1.9465603	1.5476166	-0.2054832	1.5637915	-0.5912537	-3.8469093	-0.41801712	-0.79810727	-1.8272772	-1.5835235	-0.34275392	-0.5824454	0.62841016	1.8807307	-0.67214596	-0.16185895	1.6967565	0.9240081	0.9124593	-1.2857959	-1.345463	-1.2414614	-0.47219342	1.9806389	-0.5570019	0.6047999	-2.657388	0.45684275	0.2729444	1.6317365	1.7112257	0.86231935	0.46416405	-0.58365715	0.40373197	-1.7450646	-1.4770935	-1.6149414	1.3140848	0.86131305	0.29596904	-2.3520026	-1.8297373	1.5373763	-1.0393004	-2.0136917	-1.2344674	-0.75266176	0.8559795	-0.26802123	-0.6480523	0.9725884	0.4906715	2.0068579	-0.60152084	1.1686914	3.3619857	0.6786809	-0.6484369	1.0678734	-2.9690702	-1.7743357	-0.46458656	1.2468917	2.6467195	0.19609725	-0.060139712	-1.4484302
-0.9974613	0.041302755	0.2230051	0.6100828	-1.0370511	0.80098736	-3.7503204	0.76707906	0.35547256	-0.8686095	-0.13571963	-0.20282236	-1.3670281	0.4001151	-0.029154325	-1.2147503	-0.1323587	-0.19132341	-0.06328293	0.012447309	0.18978533	0.4900808	-0.449091	0.03585636	1.5904038	-2.3408039	-2.935666	-1.5712488	0.5903731	1.2552793	1.7069523	1.7234027	-1.2222104	-2.42577	1.2837747	0.66351086	-0.13061169	-2.382417	-1.7117234	0.9313417	0.773539	-1.2362978	2.2379408	-1.7999988	0.40394345	0.9164512	-0.16049029	-0.50372016	2.6630614	-0.102825545	2.446282	-0.91843176	-1.4949368	-0.5115404	-0.8822253	0.46056858	-1.7793067	0.801921	0.69202954	1.2022231	0.12239487	2.4125419	1.8179375	-0.7926489	-1.0036718	-1.2442026	0.05139432	0.1840778	0.08500903	0.006206323	-0.27644432	-0.58457	-3.5755332	-1.2977843	-1.8904529	0.9658746	-1.683605	-2.1042757	-2.7869346	-0.59974736	2.7611346	0.7438003	-1.573393	-0.6393343	1.2560775	0.08517984	1.1806188	0.16062255	0.35031208	1.2956266	-2.1196005	0.84940946	-1.4236873	-1.7494075	-0.3272368	1.9659184	1.2159582	-0.22921011	1.1851774	0.7850726
-1.0760156	-1.9532565	-1.6816647	1.8022434	-0.5376403	-0.18297885	-2.8276367	-1.4608132	-0.035457145	-0.20166358	0.061010376	-1.625349	-2.5624475	1.1198822	-1.3593925	-2.0779285	-0.6491684	0.7586387	-0.44592953	-0.9559956	-0.6493734	-0.35733002	-0.49352738	1.3708177	-0.9187656	-1.871301	-1.6335067	-2.5131588	0.40566123	-1.6043104	-0.3044307	0.8124097	0.28979927	1.4460527	2.0972967	1.1526216	0.91339284	-3.6293898	-2.760937	0.19015048	0.57118887	-1.867527	-0.1894358	-1.5471797	0.79928476	0.20688912	-0.39654505	-1.380533	1.2594147	-0.94288933	-0.18092051	-1.1067644	-1.6910826	-0.5030209	-0.40360302	1.0007298	-1.1728249	2.1965935	-1.2345879	0.114392266	-0.12707715	2.2528713	0.3071529	0.7801606	1.3981366	-0.88959247	1.624196	-2.1179793	0.7599999	-0.3472799	-0.1482889	0.22290902	-0.06880687	-2.037038	-1.6835657	0.05902904	-3.0311499	-2.3280132	-0.09383511	0.15193209	1.0647057	0.8949837	-1.219535	0.5063299	-0.18254812	3.0359688	0.24958982	0.58510065	0.5878377	0.95545375	0.18642323	-0.029886454	-0.45569623	-1.0767769	-0.42214257	1.8856641	1.6201577	0.5856132	0.89258784	-0.36796367
-1.274711	-0.13799661	1.1553106	1.5058695	0.7601148	-0.9737638	-1.4774309	0.94776076	0.89614254	-0.90814245	1.7882582	-0.4366973	-1.1655886	0.879422	-0.94835716	-0.52955186	-1.6774313	0.20885752	0.7104552	-0.9713752	1.1052995	1.1157143	-1.125333	1.141185	1.6320086	-1.3757904	-2.0321505	-1.8313202	-0.79812723	-0.99949545	1.1350465	0.7111746	-1.2015743	0.30744737	0.93623626	1.6659534	-0.37095338	-3.0834408	-0.50289696	0.84515655	1.5419384	-0.09985916	1.3115757	-2.3783743	0.69957066	-1.0176296	0.06556168	0.45566946	3.0339837	-1.1304235	1.5353829	-0.87776273	-1.5129491	-0.770019	-1.8799179	1.4417722	-1.949515	1.3658687	-1.532245	2.9140317	1.2854133	1.2326322	0.09452032	-0.61343044	-0.5880835	-1.1226903	1.0957892	-1.3647736	2.0789237	0.8812447	-0.8904835	-2.0115852	-1.3900774	-1.1721463	-2.355989	1.9241296	-2.1123555	-2.8322473	-2.3052275	-0.27136713	0.8560502	0.39674005	-1.2014066	-0.52456343	0.5838122	1.2060305	0.3586068	-1.0424398	-0.59492767	2.151947	-0.7643327	1.5506817	-2.5501246	-0.38921523	-0.10693437	1.6295522	0.45521715	-0.9993147	2.6188245	-0.08458296
-4.1398373	-1.8798261	-1.7816706	-0.77904457	-0.32072663	1.1375136	-0.31044132	-1.96152	0.015656037	2.0494397	-0.6193655	1.2442896	-1.0840969	-2.2902784	1.6993037	-0.14247806	0.651832	-0.46055192	-0.40707064	-0.5009426	0.5389016	0.17940576	2.0847964	-0.38804138	1.4714947	-2.896789	-4.4842763	-1.3957009	-0.10357406	0.21734805	0.75837857	3.8009148	-2.5236244	-2.7271543	0.7893214	0.21523423	1.1526357	-5.964843	-0.46505728	0.17907788	-1.5058224	-2.0317237	-0.031908747	-1.9476401	0.7562869	-2.62544	2.1952882	-0.28357	0.9546099	-0.30143127	-0.70095146	-3.4389846	-1.7717884	-0.7001063	-0.17855309	-0.74011433	0.3829144	-0.35033008	0.87366414	0.7042485	0.27286956	2.6029825	0.09121018	0.4173017	1.0067106	1.3262131	1.1196326	0.41340384	-0.962484	0.96171844	-2.649741	2.183393	-3.8813558	-0.630668	-3.1103659	-0.12273321	-2.9090724	0.43164212	-2.159199	1.0877888	1.9858062	0.3583762	-0.0004431055	0.7617581	1.457596	-1.8700163	0.42672807	2.2498188	1.8658428	-0.6586654	0.25240433	0.52828324	-0.7083302	0.5603336	2.3879752	3.0152714	3.0751972	-0.6575434	1.631612	-0.42634135
-1.8387563	-0.68980193	-0.99522173	-0.32661876	-1.9343425	-0.4646926	-3.0131602	-1.4004797	-0.17812523	1.9875915	-0.7204021	0.60868186	-2.6288579	-0.26643625	-0.72584856	-1.487304	1.105915	0.46765456	-0.22322357	-0.1129748	0.2752178	1.6784748	0.8267194	-1.1284002	2.9442387	-2.445796	-3.0340686	-2.1935375	2.57265	0.35853568	2.0484836	3.0798697	-0.63180894	-1.0694069	0.8120631	-0.99990237	1.4617918	-2.9909427	-1.6016768	0.8776846	1.0921632	-0.6635287	1.6422915	-3.336914	-0.6034893	-2.9782932	1.3790926	0.7092086	2.0054462	-0.6411318	1.7710145	-2.1163597	-1.3681599	-1.2305421	0.814356	0.62931174	-0.97553307	-1.2976785	0.49379578	0.9389633	0.5458103	2.9732738	2.0420997	-1.8039224	1.9521904	0.6239611	0.35481662	1.4925107	1.4632171	0.92064035	-0.006741555	0.9073579	-2.8333952	-1.7420657	-1.8403662	0.10100571	-2.7794273	-0.7066986	-2.0795264	-0.79225063	1.4295021	0.7284296	-0.5658188	-0.5827498	2.1163394	-2.3469405	2.650213	0.16253805	1.3333889	1.3102719	-1.319531	0.8920486	-1.5745023	-2.2588158	0.5396117	3.8094547	1.5019488	-1.2199465	2.5786386	1.468161
-1.5190252	-1.8653796	-0.8233109	-0.19800071	-1.1220192	0.44799384	-2.5035465	-0.9589085	-0.262727	2.2370048	-0.31927347	1.3808042	-2.8965752	-1.009766	-1.4602059	-0.95896	2.2905352	-0.008204147	0.17408267	0.28334087	0.22083932	1.0640731	1.0790782	0.018684786	2.649668	-1.6129767	-3.3255873	-3.0839262	2.5004637	-0.37906727	2.3251977	3.2671554	-1.4209969	-0.824077	-0.36829898	0.2731106	0.36674547	-3.5680618	-2.2532485	0.31809515	1.5188265	-0.6564072	-0.09036047	-2.642159	-0.99464	-2.6310232	1.0895493	-0.49951676	1.8541819	-0.85136247	1.6876694	-2.9794075	-0.94337046	-1.008444	1.4813248	0.68992746	-1.3438412	-1.5074807	0.49405408	0.7242592	0.30765983	2.1692033	2.0451932	-1.9929998	1.9296811	0.6684866	0.6028191	1.2724284	2.3347008	1.5813041	-0.63603544	0.41796178	-2.3140965	-0.99193054	-2.0908382	-0.4443242	-2.7263174	-1.2016561	-2.73937	0.65461385	1.5458807	1.3643959	0.12975173	-0.3677032	1.9396831	-2.5941226	1.8329694	-0.3444277	0.92054784	1.5237061	-1.29536	1.5454346	-1.9698217	-1.6039125	1.2481567	3.8564692	2.1975605	-1.9357084	2.3539927	1.5222075
